fLength,fWidth,fSize,fAsym,fM3Long,fAlpha,class
67.341,23.6828,3.016,96.9428,42.99,0.256,0
22.2882,0,2.2889,6.3241,-15.855,42.589,0
13.1787,10.8308,2.2082,14.4768,-2.7238,27.106,0
24.4626,13.4301,2.4273,25.5613,14.7661,5.044,0
39.6495,26.2355,2.9312,-45.8181,-28.365,19.5495,0
40.5545,21.419,3.3201,4.3986,26.1013,0.1593,0
23.8187,15.5894,2.4654,15.967,-19.0187,24.1621,0
25.3361,12.0096,2.5434,4.4722,16.7559,56.2,0
17.3491,10.7024,2.3118,21.3388,10.3645,63.7649,0
96.8163,31.2378,3.555,-82.4338,-52.7944,0.192,0
19.1548,10.0099,2.3927,-23.2459,-10.5806,0.055,0
18.1728,16.556,2.567,8.3885,-10.1203,29.6658,0
80.4535,28.99,3.3266,58.1815,94.1508,14.203,0
34.3113,13.4401,2.5871,5.0547,-21.7933,23.351,0
22.6135,10.6883,2.1931,23.2508,18.9791,10.7152,0
24.9502,15.7962,2.3434,14.997,-13.7489,19.429,0
39.627,23.0171,2.6762,19.1209,37.185,22.3488,0
48.8411,20.0339,3.2675,53.6572,30.1101,3.1548,0
79.1585,26.406,3.7561,-81.2995,63.6223,1.975,0
36.7759,18.671,2.7864,6.761,29.8761,18.229,0
27.979,11.4756,2.5353,39.4151,6.6349,13.894,0
20.9211,6.9211,2.1861,-21.6507,-13.8203,29.71,0
26.0756,16.183,2.6758,2.6627,12.5653,15.0673,0
26.5153,12.6908,2.49,-5.7087,18.4502,0.4206,0
28.971,7.5578,2.2923,12.3711,-7.6712,41.669,0
30.3824,13.4151,2.5676,-7.5413,23.8201,11.9419,0
32.2851,20.7487,2.9472,5.2304,27.5241,30.388,0
24.2839,22.2206,2.6207,-14.9359,18.244,18.962,0
41.9098,14.5218,2.6201,9.2515,36.2718,15.3551,0
94.3584,27.3843,3.5842,44.1364,87.0097,4.8624,0
39.8141,16.125,2.7593,-28.4596,-26.5504,54.262,0
28.4344,9.2505,2.5752,-24.7794,-12.5485,73.681,0
52.0331,14.5713,2.6585,34.582,38.3681,0.8496,0
87.425,29.4005,3.3715,-28.2982,65.1788,1.909,0
32.903,20.165,3.2621,10.8064,21.9136,12.2838,0
27.0815,20.8539,2.738,-0.3479,-19.9146,30.1103,0
30.1747,17.1108,2.7723,12.8834,24.3136,1.76,0
26.4487,13.9988,2.5599,24.2044,-18.1754,12.4655,0
24.5633,14.4679,2.3191,10.8589,14.1999,27.221,0
34.3446,18.1795,2.7271,35.3808,28.1979,13.5225,0
28.6935,8.5113,2.4749,33.8939,16.3239,10.347,0
31.9672,14.3467,2.6642,-34.5744,24.2542,9.152,0
23.3911,16.4648,2.5729,-20.3501,-14.1416,19.703,0
67.0263,27.7174,3.4689,57.3711,59.1282,5.1684,0
81.7059,28.5607,3.4166,70.1731,62.872,3.953,0
17.776,7.3984,2.3149,-2.8991,5.0062,66.1517,0
98.9042,20.7034,2.8756,-102.368,89.134,14.5582,0
107.596,24.3337,3.146,-98.8176,83.1887,4.8351,0
32.9558,16.3255,2.7105,-32.9483,-21.6516,7.371,0
34.6633,14.7322,2.6604,35.1217,25.8056,6.1287,0
95.2333,31.0539,3.6055,57.7414,69.8347,1.513,0
17.5048,11.0088,2.2122,-0.1748,3.3504,5.9071,0
56.428,22.3162,2.938,58.975,29.5543,30.919,0
26.5358,17.3757,2.6946,27.6417,19.5369,11.496,0
19.527,12.7936,2.3375,-14.2595,-14.8024,19.2145,0
24.7632,19.4205,2.7934,11.3692,10.7197,30.8085,0
25.4865,12.6133,2.6712,-20.2767,-23.8588,55.9291,0
37.737,23.0461,2.8639,42.0576,24.3458,20.583,0
76.3397,24.6546,3.2783,25.8035,58.9969,1.5496,0
20.2764,12.9387,2.4175,-16.52,-4.3311,78.2299,0
40.0652,21.3799,2.9811,18.9428,26.5156,18.0501,0
87.6741,21.897,2.8943,-91.6127,68.9069,0.933,0
43.4795,17.4512,2.6758,57.1446,-29.7525,2.912,0
61.2692,23.2062,3.3153,-10.0504,59.0903,12.18,0
37.7096,19.299,2.7368,54.8597,-29.6006,4.2358,0
83.9166,20.296,2.836,80.6544,62.7348,2.3494,0
23.0644,12.5654,2.6085,-9.881,-12.9304,24.204,0
22.709,0.0043,2.2028,-3.0091,12.5464,37.3872,0
38.5309,21.3117,2.798,7.3695,24.4292,23.4357,0
20.414,6.9948,2.2055,-21.1249,-13.795,6.208,0
51.3155,11.598,2.4166,-70.1741,20.7189,8.8813,0
36.2746,12.2371,2.64,37.3792,30.6402,2.975,0
100.408,49.8281,4.2939,-40.7656,72.674,0.217,0
19.6285,10.546,2.3345,8.7448,-17.4441,14.4,0
25.1609,14.8969,2.5231,5.0132,16.9284,28.351,0
12.659,11.7579,2.0512,-15.4934,7.2461,67.1488,0
79.2015,22.8151,3.4651,30.7493,74.5319,4.884,0
19.7551,14.5851,2.6345,-20.3719,-15.006,58.335,0
26.4244,16.4187,2.5484,-25.3063,20.7747,53.0609,0
81.3711,19.5602,3.1581,-64.8119,56.0385,0.6543,0
21.7908,10.996,2.2601,14.7572,18.4806,23.2454,0
25.6385,14.8594,2.48,11.3167,16.8274,24.1921,0
31.0818,14.1038,2.4526,-33.0562,-14.6913,14.461,0
51.6397,21.2983,3.3067,37.0181,19.9306,1.5888,0
21.5605,6.9164,2.0737,-24.5212,-9.9931,80.8843,0
31.8413,10.5839,2.3775,32.7176,20.8975,14.307,0
28.2181,17.4502,2.6207,-36.7961,-19.5229,59.7755,0
20.7684,8.9999,2.3243,25.2421,7.7059,74.3421,0
25.9769,12.0758,2.5024,35.1988,10.7045,16.071,0
76.5111,14.9967,2.8454,-88.2238,59.5504,7.478,0
29.4243,16.4252,2.7871,-13.9511,23.4194,52.698,0
99.9364,55.923,4.1876,-20.855,69.205,2.423,0
50.7177,16.2483,2.7853,40.2145,46.0921,7.6056,0
20.3187,17.7844,2.525,4.5947,3.884,48.0374,0
26.0313,19.0356,2.5843,3.3956,-21.0507,4.437,0
30.95,17.4695,2.6646,33.5047,13.6651,20.873,0
23.4322,11.943,2.5276,11.361,11.5442,35.1784,0
24.3625,16.3621,2.6613,-4.253,-23.1445,40.6717,0
43.5467,23.7765,3.1857,35.0883,28.2733,8.662,0
65.3941,19.6573,3.223,-83.5043,53.4325,2.954,0
26.2813,11.4371,2.5126,-6.922,-18.2562,22.598,0
13.1349,10.3786,2.1861,-12.9303,-6.0924,88.5222,0
19.6579,9.5752,2.3802,-4.614,14.7369,63.8383,0
76.1989,27.7929,3.5964,39.0436,69.355,0.6204,0
21.945,12.6578,2.3608,1.9222,-11.4212,59.558,0
23.3316,14.544,2.4639,-10.6612,-16.0339,37.3772,0
28.7628,15.7492,2.5453,20.0838,22.4467,14.3708,0
85.0494,28.5947,3.4957,-44.3504,75.5082,4.5512,0
53.8971,17.6597,2.8834,-66.6426,-25.9772,2.001,0
43.2183,22.325,3.0828,-59.419,-26.8643,4.1112,0
33.3414,19.8181,2.6623,-21.6316,28.4118,3.355,0
37.0842,18.295,2.8907,-23.5328,-11.9025,16.483,0
23.12,13.0592,2.3847,24.7351,14.5916,42.462,0
28.339,21.0019,2.6585,28.045,15.3476,9.2091,0
43.5404,12.5695,2.525,-45.3027,14.9656,9.6758,0
100.664,36.7371,4.1396,56.3175,85.6362,1.45,0
59.9761,22.5604,3.2537,36.8788,50.42,4.9301,0
17.7397,17.0523,2.4807,-4.952,-11.5792,3.4241,0
45.5948,16.9006,2.7931,22.8049,46.9577,3.5716,0
50.0133,21.1811,3.1661,64.963,41.1818,0.591,0
97.854,30.699,3.9531,55.569,79.7741,2.4052,0
44.3528,17.3022,2.8228,-53.742,13.1133,6.9645,0
25.1333,9.7512,2.2776,-12.9737,14.1166,52.0161,0
23.9001,10.1149,2.3936,5.8226,17.6801,1.9963,0
84.0787,27.2913,3.3748,52.3783,77.6765,5.219,0
42.715,17.4115,3.0026,-1.7152,-31.9096,1.044,0
31.4487,12.5907,2.5152,1.9766,-9.897,21.501,0
67.3641,25.1165,3.6963,33.1626,52.3102,3.1608,0
28.8227,18.0296,2.8985,12.6347,19.6779,22.053,0
41.8364,20.2518,2.8698,-14.0923,32.9319,20.879,0
47.7028,20.7325,2.9385,43.6353,44.2164,7.4038,0
118.862,27.3853,3.5161,-76.5321,46.7919,1.5122,0
19.5221,6.9971,2.2799,20.0832,13.5782,64.323,0
28.7041,10.927,2.317,23.3021,-20.9076,33.5885,0
21.8714,6.6133,2.1658,22.2116,14.1097,37.4338,0
56.368,19.4828,2.9602,-20.8574,-20.0431,6.1998,0
19.7692,19.4544,2.5359,-18.2985,-13.9118,65.2853,0
80.3238,51.6383,3.7883,79.7989,62.0533,4.63,0
12.6464,11.7724,2.0473,15.66,-8.1029,9.0054,0
66.2175,21.5481,2.6862,72.7696,56.5129,17.6995,0
31.5721,17.7527,2.6875,-3.1732,18.8407,25.9457,0
46.5607,17.0462,2.8231,14.027,-22.5308,81.589,0
69.2105,35.8748,3.7178,24.0256,67.623,3.301,0
54.1441,17.3626,2.6439,-86.4978,26.3055,16.2512,0
47.1363,17.6194,2.4728,47.3251,35.3755,12.504,0
38.8415,15.7343,2.8024,4.6413,28.2858,0.4595,0
28.8068,13.8858,2.6248,16.4385,-12.4388,0.2906,0
32.9432,12.8327,2.4433,44.1146,21.9612,4.0575,0
25.6103,17.6963,2.5508,7.399,-9.6945,82.0557,0
22.4815,10.7419,2.3284,23.2723,18.8778,82.6674,0
34.5434,10.6311,2.6985,48.8336,7.9539,12.0162,0
36.7334,19.1008,2.941,21.2301,6.8988,21.5907,0
22.8572,10.076,2.3139,-30.3607,14.5138,16.59,0
19.0796,9.9114,2.4116,-1.667,8.4566,67.771,0
72.9523,30.5716,3.5797,14.3582,67.4553,0.702,0
30.4685,16.3666,2.6875,44.8953,-17.1426,21.0153,0
19.1186,7.2913,2.1746,-4.6941,10.419,40.691,0
35.2264,19.8659,3.099,38.1918,21.48,15.103,0
28.8197,11.2873,2.3493,-25.6308,-24.3017,25.421,0
12.8,11.5493,2.1383,-15.2423,6.6145,63.8866,0
20.9457,7.0962,2.0149,-23.865,-10.7891,48.809,0
24.0875,18.0517,2.5911,-30.904,-16.2231,24.732,0
21.6376,15.3225,2.4346,24.6669,13.3466,1.591,0
90.9129,25.4526,3.1958,-104.246,61.2636,1.116,0
55.8381,15.9545,2.9472,-16.0614,22.5488,6.1374,0
43.999,19.2805,2.5289,-47.6359,-27.6812,1.4941,0
65.1698,17.3891,2.8837,-2.3466,-26.1585,2.2087,0
48.158,14.8748,2.4346,32.3106,34.6064,20.997,0
73.0506,31.6847,3.3732,16.182,35.5014,1.687,0
107.969,30.7899,2.8096,-21.703,-138.305,69.079,0
23.7906,14.0915,2.4409,10.8068,18.5803,0.137,0
19.4598,12.4866,2.4401,18.4622,11.9721,23.3361,0
16.9293,11.356,2.4249,-0.4147,4.146,49.2234,0
114.445,20.5004,3.0939,55.2632,124.856,2.2623,0
16.7904,11.2518,2.2648,-3.1487,7.8228,16.9354,0
18.8077,10.0508,2.3579,-5.1721,14.6619,6.865,0
92.5734,31.9545,3.0533,-33.2248,70.0167,11.127,0
13.002,10.93,2.1319,-13.9187,6.0316,62.424,0
22.3987,12.4692,2.6238,-31.0504,10.9969,11.655,0
29.2012,16.2811,2.8932,-4.4772,14.9919,9.7527,0
25.8427,12.104,2.5172,6.5765,8.5877,5.484,0
20.585,10.9031,2.3747,14.8568,19.4121,42.803,0
36.2711,16.615,2.7649,6.4359,-22.7185,9.621,0
88.6236,30.5744,3.3852,-32.5689,28.8837,0.77,0
20.9077,6.7751,2.3043,20.4434,15.1221,22.9044,0
18.1497,10.6094,2.4014,8.496,-15.7528,74.8176,0
20.5491,7.2176,2.081,2.2141,-9.8341,75.3736,0
27.9041,18.425,2.6716,36.6321,18.8272,15.7771,0
12.9925,10.8812,2.2799,13.7373,-5.8894,13.0028,0
43.66,13.0392,2.9135,-0.9597,-28.9239,0.759,0
30.8617,11.693,2.6575,15.3477,27.9333,3.253,0
24.7203,17.6581,2.5763,11.0237,15.4106,12.9366,0
23.9415,0,2.1688,0.6102,-7.9387,59.7983,0
21.0921,10.8638,2.4249,-18.6783,-20.5978,35.604,0
19.399,7.4377,2.1717,-1.2309,6.8109,36.0106,0
93.3768,37.1418,3.3327,78.4047,96.8571,1.734,0
37.0661,18.9517,2.8215,47.8092,21.1347,2.957,0
77.0039,54.5583,3.3366,47.0159,65.7816,0.3649,0
93.5575,21.1771,3.1928,-99.0496,63.7391,5.4461,0
17.4898,11.0884,2.2355,0.457,-4.7921,40.779,0
45.19,10.4792,2.3444,12.4636,27.3732,3.79,0
19.6725,15.1829,2.4409,1.9267,-10.2248,8.625,0
43.7187,11.9147,2.6284,27.4107,33.8738,11.6246,0
92.5361,17.7426,3.3242,82.0072,88.5214,1.4849,0
21.0167,12.7312,2.4057,-15.6641,-8.5062,56.616,0
59.4806,28.2435,3.5801,45.4433,52.7144,5.7777,0
27.1725,11.8155,2.3043,-21.7514,12.4372,75.9321,0
20.3817,8.9355,2.3324,21.7592,13.5364,25.8139,0
93.9755,27.7106,3.6192,-39.1663,-42.5904,0.7124,0
29.2028,14.4924,2.5165,10.2394,17.1625,49.126,0
95.1779,31.5735,3.939,57.294,81.9578,1.796,0
92.3147,29.3381,3.6418,0.6611,65.2471,1.3333,0
82.5121,32.6518,3.541,96.6872,71.9971,2.123,0
64.7839,20.8693,3.1297,53.4647,57.195,2.313,0
22.7025,6.1491,2.2393,22.3124,14.711,13.913,0
13.2921,10.4007,2.2393,-13.6822,-5.6968,61.0007,0
20.8003,12.4121,2.3107,-27.1434,-10.3498,60.8343,0
16.2353,11.6609,2.2601,1.8728,-6.0473,87.5679,0
29.6154,15.3251,2.721,36.0308,20.5275,18.362,0
98.0655,23.4188,3.3231,-67.9653,85.6082,0.712,0
66.7934,29.376,3.022,-124.258,60.4852,15.777,0
39.345,23.972,3.2628,6.5697,-12.2424,3.0825,0
74.8526,24.3207,3.3863,55.6635,63.2053,5.866,0
46.9364,18.5233,3.0099,-2.7164,31.6987,1.4485,0
21.3271,10.5084,2.1931,-6.9462,18.1267,37.201,0
15.0587,13.4775,2.3997,-0.7286,-11.211,25.9856,0
21.1449,6.7911,2.2565,21.1667,14.6204,0.2884,0
21.1612,6.9873,2.0626,-23.2157,-12.0341,52.3913,0
28.7177,17.7968,2.5838,42.5954,-21.6171,8.54,0
29.1413,9.9948,2.4074,25.7134,22.8337,13.171,0
69.0975,27.2206,3.5674,49.8977,67.3895,1.7409,0
12.9833,10.3418,2.2565,12.3737,6.0277,23.45,0
196.051,26.7767,2.7505,60.0775,215.894,40.5414,0
21.1274,12.8924,2.3107,14.0438,5.7136,74.343,0
12.918,11.3663,2.2822,15.0428,-5.0095,62.4135,0
32.2999,20.4792,2.9939,-4.941,21.24,6.4181,0
58.7044,32.7913,3.8254,29.0163,49.9657,4.8245,0
72.0272,27.667,3.0535,-74.9101,55.356,9.423,0
29.1582,10.0509,2.3551,-10.862,-12.429,5.7711,0
31.5762,20.5726,2.7597,14.8458,22.8823,0.549,0
100.29,21.4219,2.9926,-61.1362,-24.1767,2.19,0
109.117,43.2606,4.0441,-146.332,78.7224,1.164,0
47.4418,15.8005,2.7054,18.9678,12.3318,9.974,0
19.3072,12.729,2.5112,-7.7881,-9.2868,55.33,0
31.0527,21.0442,2.6968,39.2751,21.2631,15.591,0
17.3807,10.7395,2.3032,-0.4625,4.1739,66.181,0
25.7487,13.2539,2.4742,-22.7705,-24.1897,24.031,0
56.6568,17.5866,2.7763,47.7967,43.7768,4.233,0
20.6747,7.2118,2.1055,-1.3925,8.5221,46.066,0
25.652,11.5851,2.4533,11.1956,4.6733,35.088,0
38.3975,21.4591,3.1544,28.8661,-14.3556,18.294,0
52.8238,12.0126,2.4735,-65.754,-16.8244,6.278,0
82.8408,25.3962,3.3101,59.671,76.1592,7.551,0
26.691,18.6079,2.7868,-15.1237,19.2808,0.533,0
89.7464,26.389,3.0676,-21.4687,57.6075,2.036,0
21.3995,7.0036,2.0434,-25.5369,-6.6339,22.623,0
28.6836,12.2316,2.4698,33.5127,23.8686,40.8052,0
86.4596,18.7121,2.8913,-95.5669,54.8063,3.633,0
27.0876,14.754,2.5231,22.7629,-18.3242,7.116,0
17.2563,12.8329,2.5496,1.581,-9.2165,32.4323,0
78.7587,29.1133,3.0772,-54.6553,56.832,0.432,0
92.6912,37.3019,4.0311,-70.3558,70.4408,0.019,0
76.4663,20.0737,3.231,-75.3828,71.7439,4.4052,0
19.808,16.5781,2.6503,-8.5739,-11.6572,38.7226,0
31.0954,18.8015,2.9435,14.5176,-8.9717,72.4556,0
30.5961,17.0359,2.7604,-3.513,22.5779,11.8172,0
20.2643,16.5704,2.3646,13.7066,18.3715,12.4856,0
33.5888,7.5491,2.5179,-2.6279,18.9164,22.805,0
39.5009,15.263,2.6656,15.1327,-11.7117,2.265,0
35.9235,17.7575,2.6395,-26.1562,-28.7616,0.7528,0
25.6468,22.5865,2.7493,-12.632,-16.3279,3.2549,0
21.3528,6.7475,2.1189,21.4343,14.5437,43.607,0
12.863,11.419,2.0434,15.1002,-7.4255,17.031,0
77.4047,34.762,3.5437,-30.7767,58.2055,4.6324,0
20.4263,7.1947,2.1833,3.3099,-11.1449,68.4478,0
39.2121,14.6739,2.9015,58.1025,22.7781,0.0872,0
51.9989,18.7027,2.6508,-19.9602,-46.4491,11.322,0
55.0816,30.2609,2.9923,32.2385,43.8606,34.246,0
18.8614,12.4778,2.4822,14.5851,15.8814,17.8187,0
18.2664,12.4183,2.5126,-2.3735,9.3134,14.708,0
50.0445,13.8823,2.632,-3.0992,42.0317,15.597,0
27.5369,17.5462,2.8633,-8.4329,22.4666,39.9687,0
48.5563,20.9762,3.1905,14.6228,-25.5554,4.382,0
13.4157,10.1628,2.1889,-13.7308,-6.3306,73.2939,0
88.3353,34.4307,3.5638,72.5934,92.0847,23.4767,0
47.0908,17.794,3.2496,5.0712,42.9502,10.831,0
18.5533,7.4793,2.1717,-1.4627,5.8926,76.6555,0
27.8336,22.651,2.6857,-7.8502,-17.1714,77.952,0
20.973,9.2866,2.281,4.2855,-15.3278,6.917,0
29.484,8.141,2.3054,29.4735,23.6883,9.272,0
79.1886,22.9409,3.273,30.9449,84.9596,2.6,0
21.4086,9.9958,2.2788,-4.3365,16.2155,35.187,0
42.1221,16.7796,2.766,13.2481,-17.9692,10.45,0
28.443,23.9642,2.7173,-26.3838,-23.1416,9.0922,0
27.2843,20.5933,2.8805,-15.8126,-18.6765,10.2623,0
23.4415,14.9202,2.4914,-0.7943,-16.4041,23.308,0
42.9283,20.0943,2.752,-12.6507,-21.1994,13.034,0
23.2179,15.4175,2.6835,-8.9206,-12.3471,25.3949,0
46.5688,25.0761,3.143,9.9641,30.5916,10.39,0
44.0512,17.9755,2.8621,62.15,17.2911,3.4161,0
25.4265,18.3037,2.6493,-3.7121,-18.7435,69.976,0
19.3257,10.0227,2.2945,25.981,0,61.973,0
32.144,20.242,2.6042,-7.4867,19.8897,62.537,0
28.4454,11.6231,2.3793,27.3789,20.2982,1.44,0
28.7186,8.0563,2.143,-16.5286,-16.7053,21.0694,0
42.2453,10.8869,2.601,30.026,24.9977,7.6092,0
19.7594,7.3625,2.0663,-2.3324,9.0043,77.3146,0
41.5898,21.5951,3.1198,29.0887,31.0661,8.909,0
67.1596,23.3741,3.0092,-79.0196,54.0279,3.1282,0
17.2356,10.7068,2.2577,2.7562,-7.3865,29.0239,0
32.8082,10.1034,2.5145,41.6583,-12.0691,32.3945,0
72.3558,25.2105,3.1028,1.5853,55.6873,0.114,0
30.5382,17.6138,2.8742,15.3186,22.8295,13.5528,0
25.8002,13.2023,2.3936,17.6722,14.3858,12.5937,0
51.7157,24.1009,3.0469,33.9577,36.5354,10.8389,0
29.4778,19.7679,2.76,-11.0644,14.0597,16.05,0
77.481,24.4619,3.0124,-36.9952,-30.9218,1.751,0
28.582,16.8035,2.7304,-4.7874,22.1801,52.8284,0
21.4712,17.4477,2.3128,-9.4964,15.0278,62.3507,0
20.0503,7.2266,2.1477,4.0452,-11.4259,4.075,0
74.1171,36.349,3.2307,-100.079,56.7992,11.6548,0
27.4892,22.7223,2.8062,-2.372,13.0575,48.1879,0
19.628,17.7513,2.42,14.7148,15.3736,14.1914,0
36.5502,25.3158,3.0071,21.1488,17.445,27.555,0
63.2711,17.3787,2.8639,-2.0375,27.9478,7.7662,0
28.4759,19.6972,2.6857,-5.6162,11.3358,20.123,0
27.0224,16.7469,2.6821,-12.7926,-22.4288,0.812,0
21.115,10.6704,2.2625,20.6835,19.2718,62.108,0
18.7881,7.3623,2.2,3.8845,-8.9848,1.4971,0
87.8129,32.4592,3.6522,32.8172,-47.1027,0.3878,0
28.3287,10.0515,2.404,12.0269,17.9473,18.23,0
49.9318,16.424,2.9699,-56.3724,31.161,4.3301,0
20.4878,9.6293,2.2529,-5.2322,15.7766,4.1929,0
29.292,14.5681,2.6609,-17.3412,-24.0049,3.226,0
89.8999,28.158,3.6759,1.7251,-7.2309,0.128,0
77.6261,22.7467,3.1982,31.2745,63.3317,9.526,0
18.3365,10.6044,2.1399,24.8514,7.2312,25.8546,0
66.0798,20.4955,3.3085,53.5418,55.7708,3.584,0
55.9064,21.038,3.2402,46.7012,42.7948,1.324,0
64.1003,25.5615,3.8047,21.4545,45.5128,2.876,0
46.1956,32.2745,3.7257,44.6598,28.8594,0.305,0
80.7602,23.753,3.2176,26.2943,86.821,12.3487,0
18.8575,10.2213,2.1523,23.6031,9.8103,34.281,0
18.947,7.3926,2.2707,3.2927,-8.7575,9.894,0
32.1521,17.2853,2.6744,-25.634,-26.2882,13.6027,0
40.0835,14.5512,2.7042,-16.8745,-33.8985,0.784,0
47.0143,17.4822,2.8811,53.5906,26.3564,14.353,0
58.8047,33.6055,3.5673,45.2378,56.4516,4.687,0
36.0068,12.6478,2.4983,-13.3971,-31.5866,3.6931,0
41.7791,10.5247,2.7105,46.0553,28.1884,1.8949,0
31.068,19.4888,2.5514,32.6815,23.015,32.959,0
36.0439,19.7232,2.525,-4.0308,-15.2275,16.3704,0
64.779,17.2199,2.4669,-68.9298,-23.2869,7.4192,0
13.226,10.3547,2.1569,13.2345,6.1887,84.0609,0
18.7082,10.0778,2.2672,22.6438,10.8019,37.4141,0
24.4582,15.2562,2.4609,-6.4875,-6.6784,15.933,0
43.9587,25.1267,3.333,20.3493,-10.1441,1.5723,0
88.7642,33.506,4.058,92.0989,74.2013,0.8187,0
19.2685,15.8885,2.4661,12.7909,17.6816,52.9701,0
98.5017,16.8173,2.8739,-60.2336,56.7213,3.7729,0
21.6757,12.5449,2.3829,1.6125,-10.5968,42.3811,0
40.5724,11.6319,2.692,65.3791,-28.6802,9.5707,0
21.6252,6.7992,2.1287,23.0205,12.7579,13.3261,0
22.8384,13.7628,2.5231,5.9665,15.5594,4.078,0
22.2357,12.5279,2.4814,-6.3871,-15.6055,0.0392,0
65.9375,15.0955,2.6898,-32.2986,-50.0464,15.485,0
40.9913,20.5501,3.1227,37.2103,29.5254,13.4983,0
94.923,25.5776,3.4601,-60.3048,89.4115,0.4546,0
81.4835,27.3376,3.2641,10.4481,-30.9463,6.3243,0
24.7188,18.7164,2.6274,0.4381,17.8681,46.523,0
29.2258,8.3661,2.2601,30.7204,22.9136,44.9555,0
19.3209,10.0193,2.3711,25.6493,5.2824,62.041,0
25.7916,18.3451,2.7376,13.3334,10.9617,26.07,0
104.514,43.6324,4.1671,-58.7378,69.378,0.608,0
23.7185,0,2.1055,-23.8823,-17.1539,7.361,0
42.9795,15.9668,2.6253,9.7417,29.9491,10.603,0
21.1549,6.9842,2.0512,-23.1417,-12.1386,48.4901,0
42.3207,15.5822,2.8439,9.7475,28.7389,9.1652,0
33.368,17.4968,2.7328,-33.0433,-28.6138,6.1441,0
79.1032,22.0839,3.0665,-73.7375,56.1072,8.208,0
84.2237,27.3557,3.455,59.6588,86.462,0.0759,0
31.523,21.2047,2.9039,21.6175,-7.0159,1.153,0
20.7571,7.2035,2.1189,-0.6738,6.7455,1.2268,0
47.334,25.5277,3.1714,33.5126,-22.5711,0.04,0
88.736,31.0932,3.764,33.4619,77.2546,5.822,0
40.0484,18.1552,2.7042,-28.2479,-33.2105,1.596,0
30.5311,12.69,2.4014,-26.5669,-19.5461,1.3823,0
13.1179,10.0384,2.2188,12.1815,7.779,26.688,0
118.601,44.2479,3.5558,-95.8266,14.9809,4.134,0
21.0476,18.0276,2.6425,5.7451,16.6251,16.8056,0
38.6668,20.1272,2.9727,17.8267,29.1279,6.4438,0
34.7458,21.9104,3.0687,22.3991,17.3737,1.7171,0
17.1793,11.225,2.1847,0.7189,-5.2114,73.221,0
35.1602,15.3464,2.7734,14.6742,-22.1246,5.54,0
56.6255,26.505,3.5083,39.5508,43.4081,5.3505,0
31.9523,17.6019,2.5688,-6.8808,-20.0884,18.6087,0
13.0246,10.9754,2.1508,-14.1507,5.8998,81.1239,0
39.4245,25.6496,3.2435,-30.1455,-19.2786,11.1713,0
35.7142,13.3068,2.6274,33.8589,29.111,0.7669,0
80.271,27.8899,3.1882,-43.3434,61.0639,2.956,0
101.085,22.1344,3.1546,81.1802,96.609,0.0685,0
24.0015,19.4838,2.6222,1.0555,13.9059,52.118,0
27.6421,13.9434,2.4843,45.8372,-20.5492,11.5031,0
37.7445,21.0614,2.955,26.2654,-21.0211,5.248,0
20.5359,12.1304,2.4289,-2.2525,9.8922,18.331,0
85.3384,17.7218,2.6355,-103.046,62.953,4.915,0
24.7466,9.3657,2.3918,-14.7987,11.2715,11.218,0
70.9653,20.5648,3.337,-92.0304,55.5307,1.534,0
44.6018,14.0666,2.7878,-44.1123,15.8585,2.399,0
70.8411,31.359,3.5667,41.5264,71.504,4.763,0
92.3071,34.2421,3.9473,-55.6408,74.7856,0.0972,0
101.462,21.4687,2.9761,40.3222,121.008,8.2623,0
35.9336,18.5428,2.7054,38.8754,23.6713,4.915,0
19.1691,9.9321,2.3874,-24.1877,-9.1218,21.6486,0
21.4777,16.4931,2.3936,-17.0913,-18.2229,43.6228,0
20.3985,10.6294,2.3032,5.7936,-16.8918,32.3189,0
45.985,26.2917,3.1091,24.2692,34.8531,1.926,0
21.0379,12.3581,2.4646,25.6633,13.6431,16.1552,0
73.6129,25.178,3.5681,27.8167,76.2647,1.141,0
52.1073,21.5885,3.1124,53.3714,26.7463,3.056,0
54.8142,22.468,2.9892,-74.4167,35.0013,3.8937,0
38.0041,11.0368,2.2492,-30.3125,24.9529,14.781,0
29.8236,17.7577,2.8497,17.0921,21.8454,28.5766,0
82.7708,25.18,3.2694,47.1937,83.6344,7.9764,0
67.0121,24.7274,3.4648,59.917,48.4471,2.123,0
52.254,17.6747,3.0894,29.0404,32.0298,4.2321,0
82.6258,17.239,2.8862,-78.5004,54.9726,9.3363,0
32.4786,20.6876,2.9112,-1.4313,-16.8125,5.956,0
22.1023,6.5949,2.1629,23.2173,12.8695,79.998,0
83.2096,31.5879,3.5227,24.5038,84.5229,15.7003,0
72.8506,33.8684,3.3503,14.1257,36.1146,5.5282,0
26.5592,7.5306,2.2625,-11.2799,9.7917,16.044,0
28.9235,13.424,2.5472,20.0979,22.1078,16.859,0
41.2726,21.9081,3.221,26.9247,29.987,6.769,0
23.7691,10.8291,2.3811,12.0606,18.9078,12.969,0
35.7318,26.4597,3.1552,-17.5408,15.0557,17.331,0
43.5993,17.8827,2.9814,-15.2644,-27.7352,7.8899,0
33.8469,13.0364,2.4065,21.1296,20.7403,8.7272,0
31.3156,10.0145,2.4464,-24.0045,23.2522,0.534,0
19.8582,17.0507,2.4771,-29.4095,11.6422,15.7031,0
72.8641,22.9807,3.1635,18.8737,44.6984,0.343,0
